anchor,target,rating,score,context
high frequency welding,frequency modulation,0,0.00,B65
high frequency welding,high altitude,0,0.00,B65
high frequency welding,frequency welding,2b,0.50,D06
plug nozzle,nozzle container,3,0.75,B01
plug nozzle,adapter nozzle,3,0.75,B01
remaining legs,outer surfaces,1b,0.25,B61
remaining legs,cores,1d,0.25,B61
remaining legs,legs,2b,0.50,B61
remaining legs,secondary windings,1b,0.25,B61
remaining legs,sides,0,0.00,B61
remaining legs,side surfaces,1b,0.25,B61
remaining legs,outer legs,2a,0.50,B61
remaining legs,secondary ends,1b,0.25,B61
remaining legs,side legs,2a,0.50,B61
remaining legs,opposite legs,2a,0.50,B61
remaining legs,remaining legs,4,1.00,B61
remaining legs,excess legs,3,0.75,B61
remaining legs,remaining leg portion in the opposite sense,2a,0.50,B61
remaining legs,support legs,2b,0.50,B61
remaining legs,remaining leg of the table,2a,0.50,B61
remaining legs,remaining tension legs,2a,0.50,B61
remaining legs,leg system,2b,0.50,B61
remaining legs,remaining winding legs,2a,0.50,B61
remaining legs,railway self wheel operation equipment,1d,0.25,B61
remaining legs,swivel platform,1d,0.25,B61
remaining legs,inertial navigation system,1d,0.25,B61
remaining legs,bulk cargo,1d,0.25,B61
remaining legs,railway level crossing safety system,1d,0.25,B61
remaining legs,main bracers,1d,0.25,B61
remaining legs,leg exercises,0,0.00,B61
remaining legs,remaining files,0,0.00,B61
remaining legs,leg pain,0,0.00,B61
remaining legs,mobile data remaining,0,0.00,B61
remaining legs,remaining chemical composition,0,0.00,B61
remaining legs,numbness in legs,0,0.00,B61
saw sensor,mechanical transducer,2c,0.50,G01
saw sensor,saw,2b,0.50,G01
saw sensor,transducer,2b,0.50,G01
saw sensor,pressure sensor,2c,0.50,G01
saw sensor,pressure transducer,2c,0.50,G01
saw sensor,mechanical sensor,2c,0.50,G01
saw sensor,sensor,2b,0.50,G01
saw sensor,detector,2b,0.50,G01
saw sensor,sensors,2b,0.50,G01
saw sensor,coil system,1d,0.25,F02
saw sensor,strain sensor system,2b,0.50,F02
saw sensor,measurement sensor,2b,0.50,F02
saw sensor,measurement system,2b,0.50,F02
saw sensor,strain system,2b,0.50,F02
saw sensor,strain determination system,2b,0.50,F02
saw sensor,strain determination method,2b,0.50,F02
saw sensor,sensor,2b,0.50,F02
saw sensor,coil,1d,0.25,F02
saw sensor,sensor system,2b,0.50,F02
saw sensor,saw sensor,4,1.00,F02
saw sensor,microelectromechanical systems,3,0.75,F02
saw sensor,saw sensor through the interface member,2a,0.50,F02
saw sensor,surface acoustic wave sensors,4,1.00,F02
saw sensor,saw temperature sensor,2a,0.50,F02
saw sensor,pressure sensor,2b,0.50,F02
saw sensor,system of sensor,2b,0.50,F02
saw sensor,gas sensor,2b,0.50,F02
saw sensor,fuel regulation,1d,0.25,F02
saw sensor,transducer,1b,0.25,F02
saw sensor,power transmission,1d,0.25,F02
saw sensor,acoustic wave,1b,0.25,F02
saw sensor,spark ignition,1d,0.25,F02
saw sensor,hydrophone,1d,0.25,F02
saw sensor,blood sensor,0,0.00,F02
saw sensor,strain,0,0.00,F02
saw sensor,saw tool,0,0.00,F02
saw sensor,planar surface,0,0.00,F02
saw sensor,invasive blood pressure sensor,0,0.00,F02
saw sensor,coil winding,0,0.00,F02
saw sensor,sensing,2b,0.50,G06
saw sensor,saw,2b,0.50,G06
saw sensor,saw wave,2a,0.50,G06
saw sensor,wave,1c,0.25,G06
saw sensor,rf id,2a,0.50,G06
saw sensor,sensor,2b,0.50,G06
saw sensor,surface acoustic wave sensor,3,0.75,G06
saw sensor,elastic surface wave sensor,2a,0.50,G06
saw sensor,microelectromechanical systems,2b,0.50,G06
saw sensor,bulk acoustic wave,2b,0.50,G06
saw sensor,sensing device,2b,0.50,G06
saw sensor,interdigital transducer,2b,0.50,G06
saw sensor,piezoelectric,2b,0.50,G06
saw sensor,piezoelectric crystal,1b,0.25,G06
saw sensor,detector,1c,0.25,G06
saw sensor,dual resonant,1b,0.25,G06
saw sensor,remote calibrator,1b,0.25,G06
saw sensor,batteryless pressure sensor,1b,0.25,G06
saw sensor,detective element,1b,0.25,G06
saw sensor,sensor reflector,0,0.00,G06
saw sensor,system operator,0,0.00,G06
saw sensor,vehicle speed sensor,0,0.00,G06
saw sensor,device making,0,0.00,G06
saw sensor,rain sensor,0,0.00,G06
saw sensor,element number,0,0.00,G06
saw sensor,saw sensors,4,1.00,H03
saw sensor,selected saw sensor,3,0.75,H03
saw sensor,wave,2b,0.50,H03
saw sensor,saw array,2b,0.50,H03
saw sensor,sensor,2b,0.50,H03
saw sensor,saw,2b,0.50,H03
saw sensor,saws sensor,4,1.00,H03
saw sensor,saws sensors,4,1.00,H03
saw sensor,selected saw sensors,3,0.75,H03
saw sensor,substrate,1d,0.25,H03
annular neck,annular,2b,0.50,B29
annular neck,annular transition,1c,0.25,B29
annular neck,intermediate neck,1c,0.25,B29
annular neck,annular rearward wall,1c,0.25,B29
annular neck,axially rearward transition,1d,0.25,B29
annular neck,recess,1b,0.25,B29
annular neck,intermediate transition,1d,0.25,B29
annular neck,annular rearward transition,1d,0.25,B29
annular neck,axially rearward wall,1d,0.25,B29
annular neck,annular neck portion,2c,0.50,B29
annular neck,annular neck,4,1.00,B29
annular neck,annulated neck,4,1.00,B29
annular neck,circular neck,3,0.75,B29
annular neck,rounded neck,3,0.75,B29
annular neck,ring shaped neck,3,0.75,B29
annular neck,neck,2b,0.50,B29
annular neck,annular sleeve,2c,0.50,B29
annular neck,tie filament,1d,0.25,B29
annular neck,rectangular neck,1a,0.25,B29
annular neck,lining high pressure pipeline,1d,0.25,B29
annular neck,bottle cap,1d,0.25,B29
annular neck,collagen casing,1d,0.25,B29
annular neck,fluid impermeable shell,1d,0.25,B29
annular neck,annular ligament,0,0.00,B29
annular neck,annular solar eclipse,0,0.00,B29
annular neck,annular plaques,0,0.00,B29
annular neck,annular thickening xylem,0,0.00,B29
annular neck,neck glands,0,0.00,B29
annular neck,annular flange,2a,0.50,B65
annular neck,annual neck,4,1.00,B65
annular neck,neck,2b,0.50,B65
annular neck,aperture,1b,0.25,B65
annular neck,opening,1b,0.25,B65
annular neck,neck,2b,0.50,G04
annular neck,annular neck portion,3,0.75,G04
annular neck,annular retaining shoulder,2b,0.50,G04
annular neck,ring shaped neck,3,0.75,G04
annular neck,extending tubular projection,2b,0.50,G04
annular neck,projecting annular ring,2b,0.50,G04
annular neck,outer annular skirt,2a,0.50,G04
annular neck,neck ring,1c,0.25,G04
annular neck,ring,1c,0.25,G04
annular neck,inner annular bead,1d,0.25,G04
annular neck,circumferential shape,1b,0.25,G04
annular neck,annular lip,1d,0.25,G04
annular neck,circular device,1c,0.25,G04
annular neck,gold ring,0,0.00,G04
annular neck,ring light,0,0.00,G04
annular neck,ringtone,0,0.00,G04
annular neck,target area,0,0.00,G04
annular neck,neck warmer,0,0.00,G04
annular neck,shape factor,0,0.00,G04
annular neck,end portion,1b,0.25,F02
annular neck,extension,1b,0.25,F02
annular neck,annular sleeve,2b,0.50,F02
annular neck,annular tube,2b,0.50,F02
annular neck,integral sleeve,1c,0.25,F02
annular neck,annular element,2b,0.50,F02
annular neck,annular portion,2b,0.50,F02
annular neck,end element,1b,0.25,F02
annular neck,insert,0,0.00,F02
annular neck,integral tube,1c,0.25,F02
central communication unit,wireless control device,2a,0.50,G08
central communication unit,communication unit,3,0.75,G08
central communication unit,communication control unit,2b,0.50,G08
central communication unit,communication control device,2b,0.50,G08
central communication unit,wireless communication unit,3,0.75,G08
central communication unit,wireless guide device,2b,0.50,G08
central communication unit,wireless control unit,2b,0.50,G08
central communication unit,communication device,2b,0.50,G08
central communication unit,control device,2b,0.50,G08
central communication unit,control unit,2b,0.50,G08
central communication unit,wireless communication device,3,0.75,G08
central communication unit,central communication,3,0.75,G08
central communication unit,receive from central unit,1b,0.25,G08
central communication unit,central unit,2b,0.50,G08
central communication unit,central management unit,2b,0.50,G08
central communication unit,central computer unit,2a,0.50,G08
central communication unit,central communication device,3,0.75,G08
central communication unit,master communication unit,3,0.75,G08
central communication unit,communications terminal devices,2b,0.50,G08
central communication unit,network communication signals,3,0.75,G08
central communication unit,network data transfer unit,2a,0.50,G08
central communication unit,control communication resource,3,0.75,G08
central communication unit,controlling data transmissions,2a,0.50,G08
central communication unit,transceiver,1b,0.25,G08
central communication unit,transmitter,1b,0.25,G08
central communication unit,antenna,1b,0.25,G08
central communication unit,receiver,1b,0.25,G08
central communication unit,radio,1c,0.25,G08
central communication unit,central room,0,0.00,G08
central communication unit,unit test,0,0.00,G08
central communication unit,central heating,0,0.00,G08
central communication unit,airport terminal,0,0.00,G08
central communication unit,master lock,0,0.00,G08
central communication unit,central government,0,0.00,G08
produce liquid hydrocarbons,produce methanol,2a,0.50,C01
produce liquid hydrocarbons,form co carbon,1d,0.25,C01
produce liquid hydrocarbons,form carbon,1d,0.25,C01
produce liquid hydrocarbons,produce co carbon dioxide,1d,0.25,C01
produce liquid hydrocarbons,produce co dioxide,0,0.00,C01
produce liquid hydrocarbons,form carbon dioxide,1d,0.25,C01
produce liquid hydrocarbons,form co dioxide,0,0.00,C01
produce liquid hydrocarbons,form co,1d,0.25,C01
produce liquid hydrocarbons,form methanol,2a,0.50,C01
produce liquid hydrocarbons,produce carbon,1d,0.25,C01
produce liquid hydrocarbons,produce carbon dioxide,1d,0.25,C01
produce liquid hydrocarbons,produce co,1d,0.25,C01
produce liquid hydrocarbons,produce co carbon,0,0.00,C01
produce liquid hydrocarbons,form co carbon dioxide,1d,0.25,C01
produce liquid hydrocarbons,produce hydrocarbons,2b,0.50,C01
produce liquid hydrocarbons,form hydrocarbons,2b,0.50,C01
produce liquid hydrocarbons,produce from hydrocarbons,2a,0.50,C01
produce liquid hydrocarbons,produce aromatic hydrocarbons,2a,0.50,C01
produce liquid hydrocarbons,liquid hydrocarbons,2b,0.50,C01
produce liquid hydrocarbons,normally liquid hydrocarbons,2b,0.50,C01
produce liquid hydrocarbons,convert to liquid hydrocarbons,3,0.75,C01
produce liquid hydrocarbons,produce liquid fraction,2b,0.50,C01
produce liquid hydrocarbons,produce liquid product,2b,0.50,C01
produce liquid hydrocarbons,produce liquid products,2b,0.50,C01
produce liquid hydrocarbons,produce liquid crystal panel,1d,0.25,C01
produce liquid hydrocarbons,prepare hexane,2a,0.50,C01
produce liquid hydrocarbons,generate liquid hydrocarbons,3,0.75,C01
produce liquid hydrocarbons,produce benzene,2a,0.50,C01
produce liquid hydrocarbons,liquid hydrocarbons production,3,0.75,C01
produce liquid hydrocarbons,make liquid propane,2a,0.50,C01
produce liquid hydrocarbons,liquid hydrocarbons are the end products,3,0.75,C01
produce liquid hydrocarbons,generate oily liquid,2b,0.50,C01
produce liquid hydrocarbons,generate hydrocarbons,2b,0.50,C01
produce liquid hydrocarbons,compound purification,1d,0.25,C01
produce liquid hydrocarbons,produce organic products,1c,0.25,C01
produce liquid hydrocarbons,compound dehydration,1d,0.25,C01
produce liquid hydrocarbons,aromatic compounds,1c,0.25,C01
produce liquid hydrocarbons,recovery of chemical,1d,0.25,C01
produce liquid hydrocarbons,biogas,1d,0.25,C01
produce liquid hydrocarbons,liquid state,0,0.00,C01
produce liquid hydrocarbons,liquid nitrogen,0,0.00,C01
produce liquid hydrocarbons,liquid asset,0,0.00,C01
produce liquid hydrocarbons,beverages,0,0.00,C01
produce liquid hydrocarbons,oily skin,0,0.00,C01
produce liquid hydrocarbons,hydraulic pump,0,0.00,C01
produce liquid hydrocarbons,form an stream,1c,0.25,C10
produce liquid hydrocarbons,form a treated stream,1c,0.25,C10
produce liquid hydrocarbons,produce a treated stream,1c,0.25,C10
produce liquid hydrocarbons,form a stream,1c,0.25,C10
produce liquid hydrocarbons,produce an treated stream,1c,0.25,C10
produce liquid hydrocarbons,form water,1d,0.25,C10
produce liquid hydrocarbons,form an effluent,1d,0.25,C10
produce liquid hydrocarbons,form a treated effluent,1d,0.25,C10
produce liquid hydrocarbons,produce an treated effluent,1c,0.25,C10
produce liquid hydrocarbons,form effluent,1d,0.25,C10
produce liquid hydrocarbons,form a effluent,1d,0.25,C10
produce liquid hydrocarbons,form a aqueous effluent,1d,0.25,C10
produce liquid hydrocarbons,form an aqueous effluent,1d,0.25,C10
produce liquid hydrocarbons,produce an aqueous effluent,1d,0.25,C10
produce liquid hydrocarbons,produce water,1d,0.25,C10
produce liquid hydrocarbons,produce an effluent,1d,0.25,C10
produce liquid hydrocarbons,produce an stream,1c,0.25,C10
produce liquid hydrocarbons,produce a effluent,1d,0.25,C10
produce liquid hydrocarbons,produce a stream,1c,0.25,C10
produce liquid hydrocarbons,form an aqueous stream,1c,0.25,C10
produce liquid hydrocarbons,form an treated effluent,1d,0.25,C10
produce liquid hydrocarbons,produce effluent,1d,0.25,C10
produce liquid hydrocarbons,produce a aqueous stream,1c,0.25,C10
produce liquid hydrocarbons,produce a treated effluent,1d,0.25,C10
produce liquid hydrocarbons,form a aqueous stream,1c,0.25,C10
produce liquid hydrocarbons,form an treated stream,1c,0.25,C10
produce liquid hydrocarbons,produce a aqueous effluent,1d,0.25,C10
produce liquid hydrocarbons,produce an aqueous stream,1c,0.25,C10
produce liquid hydrocarbons,produce from hydrocarbons,2b,0.50,C10
produce liquid hydrocarbons,produce hydrocarbons,2b,0.50,C10
produce liquid hydrocarbons,produce aromatic hydrocarbons,2a,0.50,C10
produce liquid hydrocarbons,liquid hydrocarbons,2b,0.50,C10
produce liquid hydrocarbons,normally liquid hydrocarbons,2b,0.50,C10
produce liquid hydrocarbons,convert to liquid hydrocarbons,3,0.75,C10
produce liquid hydrocarbons,produce liquid fraction,2b,0.50,C10
produce liquid hydrocarbons,produce liquid product,2b,0.50,C10
produce liquid hydrocarbons,produce liquid products,2b,0.50,C10
produce liquid hydrocarbons,produce liquid crystal panel,0,0.00,C10
produce liquid hydrocarbons,prepare hexane,2a,0.50,C10
produce liquid hydrocarbons,produce liquid organic compound,2b,0.50,C10
produce liquid hydrocarbons,produce benzene,2a,0.50,C10
produce liquid hydrocarbons,produce liquid hydrogen and carbon mixtures,2b,0.50,C10
produce liquid hydrocarbons,make liquid propane,2a,0.50,C10
produce liquid hydrocarbons,produce liquid hydrides,2b,0.50,C10
produce liquid hydrocarbons,generate oily liquid,2b,0.50,C10
produce liquid hydrocarbons,make liquid hydrocarbons,2b,0.50,C10
produce liquid hydrocarbons,compound purification,1d,0.25,C10
produce liquid hydrocarbons,oxidation reaction,1c,0.25,C10
produce liquid hydrocarbons,compound dehydration,1d,0.25,C10
produce liquid hydrocarbons,hydrophobic nature,1c,0.25,C10
produce liquid hydrocarbons,recovery of chemical,1d,0.25,C10
produce liquid hydrocarbons,liquid state,0,0.00,C10
produce liquid hydrocarbons,liquid hand wash,0,0.00,C10
produce liquid hydrocarbons,liquid asset,0,0.00,C10
produce liquid hydrocarbons,liquid detergent,0,0.00,C10
produce liquid hydrocarbons,oily skin,0,0.00,C10
produce liquid hydrocarbons,liquid nitrogen,0,0.00,C10
diesel fuel tank,nozzle,1b,0.25,F02
diesel fuel tank,gas,1b,0.25,F02
diesel fuel tank,diesel tank,3,0.75,F02
diesel fuel tank,meter,1b,0.25,F02
diesel fuel tank,gas tank,1b,0.25,F02
diesel fuel tank,fuel meter,2a,0.50,F02
diesel fuel tank,fuel fitting,2a,0.50,F02
diesel fuel tank,gas fuel,1b,0.25,F02
diesel fuel tank,diesel,2b,0.50,F02
diesel fuel tank,diesel fuel,2b,0.50,F02
diesel fuel tank,diesel fuel tank,4,1.00,F02
diesel fuel tank,fuel tank,2b,0.50,F02
diesel fuel tank,diesel fuel container,3,0.75,F02
diesel fuel tank,engine fuel tank,2b,0.50,F02
diesel fuel tank,diesel fuel holder,3,0.75,F02
diesel fuel tank,gasoline fuel tank,3,0.75,F02
diesel fuel tank,tank system,2b,0.50,F02
